"CSID","licence_number","model_id","buy_year","branch_id","color_id"
922,27829300,245,2017,924,2
923,40824418,621,2017,172,1
924,21777725,428,2018,694,4
925,65510283,132,2021,11,1
926,15553905,1111,2017,111,5
927,63886034,760,2017,596,1
928,78825080,395,2021,488,3
929,20393716,512,2022,542,1
930,88487585,1130,2019,292,1
931,26775304,965,2019,912,2
932,81582956,428,2019,719,4
933,72083522,1098,2017,423,4
934,56247996,97,2022,991,2
935,98328808,779,2021,684,2
936,11220099,1090,2020,928,2
937,23630705,782,2019,742,5
938,57458214,157,2020,959,4
939,70432478,626,2019,539,2
940,22494045,192,2018,795,3
941,75415484,515,2021,572,2
942,24223249,52,2019,913,2
943,75808178,914,2020,784,6
944,30539568,516,2018,455,1
945,24958431,408,2022,20,3
946,43279341,78,2020,518,3
947,69125642,752,2020,71,1
948,71508824,981,2020,743,1
949,84084025,103,2019,248,5
950,29082225,454,2020,330,2
951,40911029,483,2019,850,4
952,93812938,405,2021,130,5
953,91858414,234,2017,84,6
954,45936467,865,2019,33,2
955,45492337,850,2019,580,2
956,48560084,816,2018,337,1
957,48242210,566,2020,351,4
958,15565231,650,2017,948,1
959,74785664,686,2020,451,3
960,78507889,8,2020,568,1
961,15059668,126,2019,643,6
962,48904772,1030,2022,475,3
963,54890125,1121,2021,429,3
964,78092832,201,2017,361,4
965,41748853,205,2017,67,3
966,87219230,338,2018,387,2
967,90587370,542,2020,508,2
968,62240935,604,2021,938,1
969,52133093,808,2020,141,5
970,67277953,748,2019,179,3
971,89792838,366,2020,654,1
972,61542653,1127,2022,351,5
973,58669856,85,2019,135,1
974,86850139,337,2017,328,4
975,73188519,498,2020,768,1
976,30935195,970,2019,421,5
977,19457979,650,2020,655,2
978,18312475,737,2021,547,5
979,18684811,962,2020,803,3
980,94680769,1020,2020,524,6
981,44838010,278,2022,886,2
982,34368750,4,2017,919,1
983,53378295,251,2019,143,3
984,68716775,785,2018,704,3
985,78462986,1035,2018,692,1
986,53993141,25,2022,395,1
987,42073452,27,2017,503,6
988,82337666,539,2017,828,5
989,48044118,766,2022,301,5
990,25032448,502,2020,168,2
991,33795490,449,2022,264,1
992,44193785,21,2020,109,5
993,20804952,384,2022,233,5
994,48752489,778,2017,195,1
995,60323529,268,2021,395,7
996,12802595,851,2022,238,3
997,71087222,449,2018,10,4
998,79002036,364,2018,807,3
999,15162939,519,2018,448,11
1000,74107293,116,2019,533,3
1001,27679190,147,2018,612,1
1002,46288918,253,2021,825,1
1003,24578741,326,2021,181,1
1004,52773197,524,2019,256,2
1005,89011021,122,2022,913,4
1006,70734683,525,2017,727,4
1007,91033843,188,2019,899,1
1008,44840567,486,2019,450,1
1009,73916425,1018,2017,161,6
1010,66271175,959,2018,836,1
1011,45987483,522,2017,487,4
1012,66867629,724,2022,124,6
1013,95195456,640,2022,266,4
1014,95108430,423,2020,11,4
1015,91810900,30,2018,480,3
1016,62732751,851,2022,294,8
1017,12401197,566,2019,285,2
1018,37758373,685,2018,732,2
1019,54704041,931,2018,465,2
1020,13222912,1061,2021,896,8
1021,64731428,943,2021,917,2
1022,74736735,236,2017,546,1
1023,15757247,508,2017,400,5
1024,87307297,267,2017,766,2
1025,68350263,778,2018,95,3
1026,18770280,864,2019,899,4
1027,65786875,431,2021,413,2
1028,96397442,592,2020,899,2
1029,54427926,704,2019,377,1
1030,82958941,0,2022,466,3
1031,65733165,1064,2017,986,7
1032,76458165,580,2018,639,1
1033,58131744,875,2017,343,4
1034,52150979,209,2018,836,5
1035,71828036,550,2022,599,3
1036,68265491,818,2019,25,2
1037,56424335,562,2022,559,3
1038,77532128,787,2021,58,3
1039,91943284,544,2018,686,4
1040,12183310,694,2022,398,5
1041,44297273,1029,2021,36,3
1042,59039435,916,2019,814,3
1043,11659135,734,2020,300,2
1044,27436002,698,2019,341,5
1045,23362194,927,2018,487,6
1046,67654394,440,2020,168,3
1047,99596954,977,2020,2,4
1048,29272742,830,2018,513,1
1049,71507735,510,2020,766,4
1050,50141100,114,2019,25,1
1051,65180563,321,2022,761,1
1052,33704555,418,2019,363,2
1053,23151199,259,2021,940,1
1054,38388710,104,2018,366,1
1055,44338159,516,2020,997,5
1056,79260580,712,2019,159,2
1057,72179273,84,2017,961,3
1058,55599794,92,2021,723,1
1059,94495474,961,2017,3,4
1060,78864977,156,2022,128,5
1061,36196167,1064,2021,53,3
1062,45672721,853,2019,529,2
1063,76962580,840,2020,90,1
1064,80298358,187,2021,537,1
1065,45788454,568,2017,983,2
1066,98711207,122,2017,857,4
1067,86441760,104,2017,46,1
1068,84442580,225,2020,794,2
1069,67794624,983,2017,75,2
1070,39525989,4,2020,963,2
1071,32766449,1070,2022,533,3
1072,10879254,1067,2021,136,4
1073,85801795,239,2020,661,1
1074,87514319,680,2018,445,3
1075,77870707,800,2019,235,6
1076,22405356,1094,2018,96,1
1077,84295508,596,2021,543,2
1078,65285905,905,2017,494,5
1079,46988777,857,2022,973,2
1080,52302814,922,2022,890,2
1081,44823215,859,2021,703,6
1082,80807863,512,2021,26,5
1083,71870797,1127,2020,759,10
1084,82871663,1069,2019,199,4
1085,30360974,762,2022,347,6
1086,11336444,807,2019,177,3
1087,78910360,953,2020,738,3
1088,46127226,98,2021,96,5
1089,17109247,819,2021,655,6
1090,98627824,171,2017,427,1
1091,27011749,698,2022,671,2
1092,27081157,778,2021,890,5
1093,57748040,320,2021,769,1
1094,17281895,366,2021,458,2
1095,42611765,398,2018,907,2
1096,15357012,863,2021,835,3
1097,83078093,131,2020,485,1
1098,10462024,875,2022,986,6
1099,51739490,862,2021,880,1
1100,59143787,1100,2019,331,1
1101,38523820,970,2018,744,2
1102,91671989,677,2020,11,4
1103,38705536,589,2022,570,6
1104,66838610,659,2017,115,3
1105,55595464,801,2021,985,1
1106,22814616,512,2020,134,1
1107,79641167,547,2021,939,2
1108,17978851,1018,2019,241,4
1109,89299633,739,2018,678,4
1110,98820844,933,2019,945,4
1111,25511401,107,2020,856,6
1112,16775720,26,2019,12,3
1113,21653635,774,2019,349,4
1114,53393928,1073,2022,776,3
1115,74158585,37,2022,542,1
1116,36857564,936,2018,959,3
1117,15182574,989,2022,866,1
1118,15224378,413,2020,524,1
1119,41658768,955,2018,709,6
1120,91110370,644,2018,804,1
1121,33190304,8,2021,341,3
1122,46456262,848,2017,591,2
1123,83077964,583,2018,522,3
1124,52576573,97,2022,296,1
1125,78480537,698,2017,662,2
1126,39349364,203,2020,342,4
1127,94273139,46,2020,402,3
1128,16596171,58,2021,603,6
1129,44921273,189,2021,866,1
1130,98125096,955,2019,284,5
1131,37728058,900,2020,448,6
1132,12408696,1141,2021,117,2
1133,78450633,322,2019,472,3
1134,67123553,123,2022,129,1
1135,16158924,179,2021,450,1
1136,37414880,682,2019,55,1
1137,67360502,252,2018,736,1
1138,64242581,668,2020,325,2
1139,11665673,655,2019,14,6
1140,98453354,266,2020,407,1
1141,29952196,203,2021,788,3
1142,50230912,1070,2018,199,1
1143,76337937,117,2019,363,3
1144,23284561,307,2017,192,2
1145,87226036,1060,2017,989,2
1146,77622791,615,2021,256,2
1147,50147104,493,2019,125,2
1148,30149645,748,2019,68,6
1149,42214705,11,2022,946,2
1150,20690351,931,2022,425,2
1151,88479627,705,2021,119,4
1152,72914078,580,2022,339,2
1153,11260343,739,2021,526,9
1154,10645749,156,2019,634,4
1155,80846763,418,2021,464,4
1156,25531254,96,2020,146,5
1157,15940014,1031,2018,225,1
1158,86794940,892,2020,452,4
1159,22656611,236,2017,105,3
1160,20519675,379,2019,480,1
1161,29265146,41,2017,794,3
1162,48214416,710,2019,837,6
1163,22647819,405,2021,997,1
1164,92089228,556,2017,90,1
1165,45209093,629,2022,288,5
1166,24725530,618,2021,480,2
1167,46943997,526,2017,645,1
1168,20073189,848,2021,173,4
1169,77366666,542,2022,988,1
1170,44189998,18,2019,966,3
1171,51730267,262,2019,792,5
1172,83137565,627,2020,878,2
1173,58633646,903,2022,273,5
1174,57614707,896,2020,37,5
1175,60278693,542,2021,310,4
1176,73074148,319,2020,73,7
1177,50477758,1124,2020,624,5
1178,23460690,344,2018,385,5
1179,18814471,541,2021,687,1
1180,20570654,138,2017,27,1
1181,44326091,873,2018,477,3
1182,49151515,1119,2020,999,4
1183,69543046,732,2018,736,7
1184,38023798,392,2018,640,3
1185,75396900,771,2020,59,5
1186,29945153,303,2021,472,4
1187,28500865,950,2019,976,2
1188,35657707,168,2021,768,2
1189,72271275,512,2021,927,12
1190,69413702,1121,2017,479,1
1191,21698597,88,2017,716,4
1192,33154589,728,2018,479,2
1193,58630954,828,2021,886,5
1194,86683499,1138,2022,687,10
1195,40129163,166,2019,373,3
1196,59802773,504,2018,216,6
1197,27445285,930,2018,767,2
1198,41543502,206,2022,351,6
1199,24221764,153,2019,202,5
1200,61478076,877,2019,646,1
1201,24721718,367,2019,503,4
1202,69108854,922,2022,609,3
1203,30985265,682,2019,115,3
1204,15081758,373,2018,932,2
1205,71113856,84,2021,123,3
1206,93225476,412,2017,556,3
1207,92043655,439,2017,817,2
1208,44428376,400,2018,300,6
1209,23121014,807,2017,396,1
1210,61075524,1003,2019,521,2
1211,17279773,349,2021,665,6
1212,54984100,285,2017,911,2
1213,65639557,509,2020,6,1
1214,89532517,124,2018,585,2
1215,37853971,561,2019,746,3
1216,85987529,933,2018,308,1
1217,61554334,89,2021,40,1
1218,28920415,1090,2021,28,4
1219,42300761,178,2018,263,2
1220,23617159,742,2020,631,4
1221,90697525,995,2021,824,3
1222,17546699,683,2020,124,2
1223,22099729,138,2017,462,6
1224,45833518,970,2022,137,6
1225,39479984,1040,2022,662,2
1226,49158844,14,2020,833,3
1227,13823255,316,2017,56,1
1228,36714170,887,2017,456,2
1229,13087404,659,2017,668,4
1230,36566061,989,2018,958,4
1231,99870476,326,2019,682,5
1232,51540676,655,2019,359,6
1233,16597159,134,2017,839,4
1234,75967675,1027,2019,400,1
1235,38910371,1083,2021,110,1
1236,86709410,135,2017,810,4
1237,77924581,567,2018,809,2
1238,35204873,492,2018,950,3
1239,87057916,790,2017,942,3
1240,38247241,198,2022,704,3
1241,90167813,915,2018,351,4
1242,86210181,214,2021,393,1
1243,27226484,111,2022,817,3
1244,82525871,105,2019,537,1
1245,50974943,939,2017,874,4
1246,20335352,330,2021,962,2
1247,62313284,902,2022,479,2
1248,76026976,925,2018,403,3
1249,64241917,233,2019,378,1
1250,59761698,810,2019,418,2
1251,91580770,1036,2021,407,3
1252,86375757,25,2018,446,5
1253,36449839,778,2022,238,2
1254,85516888,1093,2019,197,6
1255,13276270,803,2022,493,6
1256,89355652,965,2019,326,3
1257,18865247,463,2022,156,5
1258,68157005,1067,2020,213,2
1259,62168295,314,2018,456,5
1260,58596116,473,2022,353,5
1261,91400020,1052,2019,273,6
1262,41859312,876,2018,710,1
1263,98142803,928,2017,201,2
1264,53368846,664,2017,985,1
1265,97444014,925,2022,710,3
1266,19478104,402,2020,630,4
1267,41721851,1026,2019,985,6
1268,91313265,156,2022,525,10
1269,77684641,355,2020,196,4
1270,88225856,884,2020,753,6
1271,24199995,337,2022,617,6
1272,58230859,53,2020,771,1
1273,27544247,889,2017,256,1
1274,23682768,733,2018,947,3
1275,67486601,859,2021,853,2
1276,70416172,2,2022,890,2
1277,20113192,607,2019,141,1
1278,95878201,768,2022,284,4
1279,49805311,1039,2021,690,11
1280,89557548,744,2018,793,4
1281,43228769,431,2020,589,4
1282,50324124,650,2021,251,1
1283,92101747,990,2017,954,4
1284,76645325,1123,2022,769,2
1285,83538762,864,2022,803,1
1286,36385719,245,2022,443,4
1287,61592595,943,2022,11,1
1288,82378362,893,2019,635,1
1289,40785230,772,2022,546,3
1290,65237639,331,2021,414,6
1291,73626786,1119,2019,846,2
1292,89080048,723,2020,92,1
1293,84052864,664,2020,649,5
1294,71894541,297,2021,530,5
1295,53682252,238,2020,61,5
1296,49024810,1099,2017,486,2
1297,78457528,1140,2020,854,3
1298,19802705,540,2021,97,9
1299,30396455,113,2019,135,1
1300,16155864,155,2019,160,4
1301,18447308,47,2020,804,4
1302,75887281,423,2019,240,1
1303,27670631,287,2018,504,3
1304,48275995,36,2019,803,1
1305,59087090,288,2018,412,6
1306,97024405,967,2020,837,2
1307,41483483,940,2019,73,4
1308,97235659,212,2017,701,1
1309,61841380,933,2020,322,1
1310,81996782,271,2018,465,1
1311,56320280,1000,2021,237,2
1312,47353116,772,2021,808,2
1313,20457426,192,2022,506,5
1314,12599498,1075,2020,724,2
1315,11049825,598,2018,845,2
1316,77101081,566,2021,576,2
1317,99118028,679,2018,780,6
1318,79204532,364,2019,316,3
1319,60394916,435,2022,737,4
1320,59709238,115,2021,394,5
1321,99175127,665,2017,566,6
1322,22427968,394,2019,945,5
1323,10814692,192,2020,19,1
1324,46773865,879,2021,650,3
1325,42377860,749,2020,978,2
1326,74850151,815,2017,963,3
1327,10251444,543,2021,167,1
1328,10908897,1077,2021,397,5
1329,15636999,750,2019,631,3
1330,82558257,703,2022,477,2
1331,48587065,122,2020,237,4
1332,20455713,331,2019,547,1
1333,27258350,1035,2017,788,1
1334,58686379,617,2021,799,6
1335,11240327,910,2018,837,3
1336,62688582,259,2017,715,1
1337,48651514,282,2017,119,4
1338,48064791,295,2020,68,1
1339,22462278,567,2018,696,4
1340,37662225,28,2019,286,5
1341,13246137,252,2022,872,2
1342,61459849,902,2017,398,2
1343,95551776,452,2022,451,3
1344,21847578,825,2019,332,2
1345,63986858,730,2022,918,6
1346,54874971,1101,2021,784,3
1347,11847580,1035,2021,665,2
1348,89877269,331,2018,24,13
1349,63617255,673,2020,652,4
1350,32081932,1076,2020,259,4
1351,26309789,43,2020,524,1
1352,14396115,856,2017,750,4
1353,96809946,491,2021,85,3
1354,30421242,242,2020,308,3
1355,78681260,435,2017,734,4
1356,94056604,374,2017,247,5
1357,20880785,390,2022,73,2
1358,90516039,237,2018,978,3
1359,85464798,757,2022,556,1
1360,91610291,351,2021,973,1
1361,49552554,715,2022,439,2
1362,74883065,830,2017,205,4
1363,93316016,939,2022,692,2
1364,57912662,2,2021,81,3
1365,28128280,504,2020,384,1
1366,13857604,583,2018,226,1
1367,15546026,497,2021,225,2
1368,59622803,903,2022,859,3
1369,74694621,795,2018,932,3
1370,72163153,15,2019,364,5
1371,26226035,431,2017,210,5
1372,53039979,679,2020,702,3
1373,90937326,467,2021,260,2
1374,34629726,174,2019,597,2
1375,41925332,141,2020,986,2
1376,54354209,859,2019,441,2
1377,68117419,602,2018,313,4
1378,21357625,49,2018,861,6
1379,84560422,880,2021,904,1
1380,45520300,670,2017,401,3
1381,68552636,82,2019,583,1
1382,71492810,684,2021,296,5
1383,84159605,295,2017,209,4
1384,56242149,188,2018,233,5
1385,68775519,37,2017,376,1
1386,39567821,376,2018,434,7
1387,39011941,1127,2020,787,3
1388,29032959,582,2022,582,4
1389,64140391,408,2020,645,2
1390,96970463,295,2017,758,1
1391,20566015,112,2018,556,2
1392,37210851,804,2019,402,12
1393,99407280,711,2021,807,4
1394,27397366,478,2022,826,2
1395,41598977,781,2022,254,4
1396,17431619,9,2019,57,5
1397,33947202,123,2022,799,1
1398,53276597,554,2019,38,3
1399,18704329,483,2019,907,1
1400,35557546,333,2022,84,6
1401,70410346,120,2019,133,3
1402,35521815,460,2019,602,5
1403,80891526,989,2018,840,3
1404,73259278,382,2021,815,4
1405,71645639,121,2017,722,2
1406,15344136,743,2022,354,1
1407,79547397,1083,2022,713,6
1408,59788885,453,2019,156,5
1409,62758868,702,2020,475,2
1410,42345608,4,2019,794,1
1411,86062905,492,2021,891,2
1412,14970478,459,2021,971,2
1413,28877723,540,2022,208,1
1414,33655185,1086,2017,268,1
1415,26072865,632,2018,131,2
1416,78773720,961,2019,266,7
1417,64272025,815,2022,65,2
1418,86195963,1064,2020,126,1
1419,66574816,84,2020,336,1
1420,27487066,625,2022,668,1
1421,40213111,271,2019,454,1
1422,84497578,35,2017,436,6
1423,22544950,338,2019,244,1
1424,85562766,704,2018,79,2
1425,29800192,411,2019,356,2
1426,14310558,1012,2019,882,1
1427,16324461,190,2019,140,2
1428,71610012,953,2017,658,2
1429,59063314,943,2017,562,1
1430,57409024,957,2018,311,4
1431,76103847,452,2020,261,1
1432,24315076,418,2020,891,1
1433,72048241,229,2021,402,3
1434,16087800,934,2018,191,1
1435,10232310,851,2021,702,2
1436,28473245,885,2019,390,1
1437,47669863,1118,2019,649,1
1438,30493128,686,2022,605,1
1439,20987928,240,2019,995,6
1440,38543402,513,2018,96,2
1441,24423487,1047,2017,453,2
1442,72254796,296,2020,947,1
1443,60930761,184,2018,496,2
1444,97930894,813,2020,473,3
1445,50103416,44,2019,673,6
1446,57131439,109,2019,295,2
1447,20371486,640,2019,653,5
1448,47142141,1072,2017,306,4
1449,54954534,7,2019,137,4
1450,76403540,601,2021,662,4
1451,28255430,184,2020,228,7
1452,15275036,808,2022,830,3
1453,73038705,520,2021,837,1
1454,59137656,181,2021,619,1
1455,28040697,423,2017,204,1
1456,38365507,188,2022,591,4
1457,91832723,188,2021,932,1
1458,94798913,258,2020,167,5
1459,85802462,828,2019,506,1
1460,95603256,1069,2022,457,1
1461,83658402,725,2020,200,1
1462,96051624,229,2021,761,1
1463,59639373,678,2019,265,1
1464,88302161,674,2021,878,1
1465,86820815,538,2020,290,5
1466,87870445,655,2022,637,2
1467,93493859,457,2019,162,1
1468,56516714,390,2020,74,4
1469,13214425,171,2022,53,2
1470,25102832,1102,2018,578,2
1471,71896501,394,2018,959,6
1472,35963815,614,2017,154,3
1473,93337557,902,2021,756,3
1474,49995223,569,2018,829,4
1475,43339831,46,2019,990,4
1476,12513411,573,2019,756,3
1477,36031716,541,2017,886,2
1478,85259089,625,2019,914,2
1479,37097379,527,2022,303,6
1480,11201233,349,2020,215,5
1481,26496512,526,2019,659,2
1482,83636303,427,2022,354,4
1483,14505103,7,2019,603,2
1484,19760830,216,2017,755,5
1485,99466261,476,2022,496,5
1486,32599814,1112,2017,99,2
1487,13206021,40,2022,948,2
1488,26593328,701,2020,554,2
1489,83789691,881,2018,490,2
1490,77122673,1035,2019,700,2
1491,43182654,260,2021,443,4
1492,27708979,489,2017,118,2
1493,49698181,170,2017,254,5
1494,40120134,841,2017,563,6
1495,35048319,398,2017,116,1
1496,24853671,849,2019,401,4
1497,72420517,762,2022,413,6
1498,33027509,665,2019,845,3
1499,93437106,154,2020,369,1
1500,71564466,717,2021,948,5
1501,25099091,324,2020,640,6
1502,99703600,51,2021,586,1
1503,74082288,837,2022,269,3
1504,58863908,727,2017,846,2
1505,47699420,1043,2019,207,4
1506,97116935,364,2021,879,4
1507,80972970,163,2020,202,5
1508,58709384,246,2021,771,5
1509,69419174,1003,2021,733,6
1510,32143893,728,2022,744,2
1511,64846998,369,2022,601,3
1512,67225970,714,2019,419,4
1513,73801259,1015,2020,890,6
1514,38850912,592,2021,177,5
1515,81087917,1122,2019,354,2
1516,46227626,340,2020,113,1
1517,99344668,1,2019,782,5
1518,56766496,1092,2021,953,5
1519,71892887,50,2020,266,3
1520,50402916,500,2020,731,5
1521,33749884,282,2022,483,4
1522,52813334,545,2021,42,2
1523,78574566,407,2022,604,2
1524,93175740,511,2018,863,1
1525,15827532,952,2017,259,1
1526,17668996,362,2018,4,3
1527,77593644,839,2017,510,1
1528,11653346,946,2022,888,1
1529,31625565,817,2018,660,2
1530,53840299,1108,2022,99,3
1531,73929304,513,2022,233,2
1532,59313040,975,2018,343,6
1533,33030916,526,2022,322,1
1534,18981727,278,2020,592,4
1535,39675381,774,2020,111,3
1536,11049681,542,2018,918,4
1537,25659634,1020,2022,829,4
1538,34446161,551,2017,395,2
1539,48970937,376,2017,499,4
1540,31806677,0,2022,973,2
1541,57258021,448,2020,489,4
1542,75806099,490,2018,565,3
1543,37448911,196,2017,823,4
1544,82139283,199,2018,716,1
1545,76852075,348,2021,350,2
1546,12648576,434,2020,279,1
1547,50400285,866,2021,244,4
1548,53504111,194,2022,269,3
1549,17833930,853,2022,838,3
1550,62935564,269,2021,2,1
1551,30298369,915,2021,984,3
1552,61025412,227,2021,772,1
1553,64008820,440,2022,981,3
1554,75755628,528,2021,427,1
1555,83232896,558,2019,376,1
1556,99992480,1015,2020,370,4
1557,39439682,538,2018,130,7
1558,59169055,1015,2020,574,1
1559,46594986,9,2022,559,2
1560,88203630,130,2019,453,1
1561,40243429,904,2017,611,1
1562,11667282,328,2018,504,2
1563,56309701,222,2018,475,1
1564,87783399,406,2020,77,5
1565,47248824,616,2022,866,5
1566,56588844,606,2022,586,1
1567,93434593,1074,2019,310,4
1568,38180875,343,2017,338,1
1569,30480991,499,2017,942,3
1570,31804579,69,2019,598,1
1571,69426819,1103,2019,188,7
1572,19577400,589,2020,187,6
1573,77487580,49,2017,236,7
1574,30637093,449,2022,41,4
1575,44357153,565,2022,669,2
1576,64369958,104,2017,623,5
1577,48996644,1123,2021,560,4
1578,57036876,979,2021,654,4
1579,62871876,220,2019,540,2
1580,77204358,218,2018,514,4
1581,24019378,1021,2017,561,6
1582,53787923,705,2021,848,5
1583,77041215,259,2022,637,2
1584,54105639,54,2022,232,1
1585,45967418,641,2020,878,5
1586,75939982,1086,2021,12,2
1587,45450190,1079,2017,915,4
1588,19576283,423,2019,336,5
1589,87260711,1074,2022,178,1
1590,63626042,921,2018,165,4
1591,54525082,230,2020,954,6
